t_ns,kind,dx,dy
149532945741000,m,-60,-3
149532953774100,m,-80,-4
149532961817300,m,-88,-3
149532970760100,m,-104,-5
149532977756100,m,-80,-6
149532985738300,m,-85,-9
149532994764200,m,-85,-13
149533002745600,m,-65,-11
149533010749700,m,-53,-11
149533017763800,m,-36,-8
149533025749400,m,-25,-6
149533034786300,m,-10,-3
149533044847000,m,-1,-1
149533058811000,m,1,0
149533069754700,m,7,0
149533077746500,m,10,2
149533085742100,m,10,3
149533093725500,m,8,4
149533102765200,m,8,3
149533109744300,m,5,3
149533123807500,m,4,3
149533175459700,m,1,0
149533372964400,Au,0,0
149533373127100,d,0,0
149533472856500,m,-1,0
149533515797900,m,1,0
149533530736800,m,20,-3
149533532013000,Du,0,0
149533538741700,m,27,-1
149533546747400,m,43,0
149533554736100,m,61,1
149533562755500,m,78,0
149533570754400,m,91,-2
149533578820400,m,100,-4
149533586903400,m,105,-7
149533594833400,m,103,-7
149533603776500,m,91,-8
149533610834900,m,64,-4
149533618734100,m,49,-3
149533625810400,m,22,0
149533629795100,m,5,0
149533630021800,L,0,0
149533630021800,m,1,0
149533630807300,m,1,0
149533642913700,m,0,1
149533651756300,m,-4,12
149533659757200,m,-5,12
149533667732900,m,-4,12
149533675738300,m,-1,10
149533683737600,m,0,8
149533697799900,m,1,6
149533702804900,m,0,1
149533739888900,m,2,1
149533740694900,m,1,0
149533749770900,m,2,-2
149533753843900,m,1,-1
149533754114400,Lu,0,0
149533754114400,m,1,0
149533756737400,m,1,-1
149533771793900,m,6,-4
149533814857800,m,-1,0
149533826756800,m,-8,0
149533835788200,m,-6,1
149533841772700,m,-3,1
149533852792600,m,-8,1
149533859782700,m,-4,1
149533870814500,m,-5,0
149533873768000,m,-1,0
149533906831100,m,-2,-1
149533911770400,m,0,-1
149533929821300,m,3,-7
149533934737700,m,1,-2
149533941783600,m,1,-2
149533950742500,m,4,-4
149533957798300,m,1,-1
149533976849700,m,6,-5
149533980784700,m,1,-1
149533989769700,m,3,-2
149533999778000,m,2,-1
149534013815000,m,1,0
149534018854200,L,0,0
149534023809300,m,1,0
149534056834300,m,0,1
149534070769700,m,1,5
149534079813600,m,0,2
149534086794100,m,0,2
149534094825700,m,0,2
149534103853600,m,0,4
149534109744700,m,-2,3
149534119793500,m,-2,3
149534124797700,m,-2,3
149534124878100,Lu,0,0
149534125762500,m,0,1
149534136796000,m,-4,3
149534144760100,m,-5,3
149534152814700,m,-5,2
149534160927100,m,-5,2
149534168798600,m,-5,2
149534176830200,m,-9,4
149534184780600,m,-9,2
149534192757900,m,-8,2
149534202760600,m,-7,1
149534208976100,m,-4,0
149534209055200,d,0,0
149534243868900,m,-1,0
149534243948700,m,1,0
149534247780200,m,1,0
149534261798200,m,3,-3
149534279924600,m,0,-1
149534297798700,m,-2,-3
149534302792500,m,-3,0
149534310755700,m,-4,-1
149534317732900,m,-8,0
149534325729400,m,-10,0
149534333849800,m,-15,0
149534340833500,m,-18,0
149534349785300,m,-31,0
149534357745300,m,-42,0
149534365733800,m,-58,-2
149534373739300,m,-74,-5
149534381818400,m,-89,-8
149534389786900,m,-100,-9
149534397778300,m,-107,-11
149534405751900,m,-108,-11
149534413744000,m,-106,-10
149534421766800,m,-97,-6
149534429754700,m,-82,-4
149534437760900,m,-66,-1
149534445750900,m,-50,-1
149534453761800,m,-35,-1
149534461733600,m,-21,-2
149534469747600,m,-7,0
149534507814800,m,1,0
149534517815600,m,1,0
149534538855100,m,1,0
149534650811200,m,-1,0
149534667969000,m,-3,1
149534678850100,m,-2,1
149534681726400,m,-1,0
149534699827600,m,-2,2
149534705904000,m,-1,0
149534731815800,m,-3,1
149534825799700,m,-1,0
149534835806800,m,0,1
149534862843100,m,-1,0
149534888778000,m,-1,0
149534897788100,m,-1,0
149534909793200,m,-2,0
149534917805600,m,-2,0
149534925782600,m,-3,0
149534942845800,m,-3,0
149534943686400,m,-1,0
149534956789000,m,-1,0
149534961037400,Du,0,0
149534980020900,a,0,0
149535018812800,m,1,0
149535025835400,m,2,0
149535036826400,m,17,0
149535044973800,m,23,0
149535045049100,Au,0,0
149535051784500,m,30,2
149535060753500,m,44,3
149535068740600,m,51,4
149535076778200,m,48,4
149535084755900,m,39,4
149535091749500,m,22,2
149535092046500,L,0,0
149535092046500,m,2,1
149535092675200,m,3,0
149535106782100,m,16,5
149535116802300,m,1,0
149535128835200,m,0,1
149535144805800,m,-4,3
149535162790900,m,-2,1
149535179864700,Lu,0,0
149535188802600,m,-1,0
149535197132900,a,0,0
149535205807000,m,-5,1
149535281899900,m,1,0
149535287792200,m,1,0
149535346403300,m,1,0
149535374990400,Au,0,0
149535381796900,m,-1,0
149535388790800,m,-1,0
149535403794000,m,-3,0
149535411762400,m,-4,0
149535417754200,m,-5,0
149535425789400,m,-6,0
149535434766900,m,-6,0
149535442780800,m,-6,0
149535448928500,d,0,0
149535452834700,m,-3,0
149535480811400,L,0,0
149535557842300,m,1,0
149535558760400,Lu,0,0
149535558760400,m,1,0
149535563776600,m,1,0
149535577781300,m,6,-1
149535582791400,m,3,0
149535590750800,m,6,0
149535601884700,m,4,0
149535606815200,m,2,0
149535614795400,m,2,0
149535680304200,m,0,1
149535777806600,m,-1,0
149535787790400,m,-8,-1
149535787998800,Du,0,0
149535796737900,m,-12,-1
149535804769500,m,-15,0
149535806971000,a,0,0
149535812703100,m,-20,0
149535820773700,m,-23,-1
149535828746400,m,-25,0
149535836738000,m,-22,-1
149535844733000,m,-19,-1
149535852753000,m,-14,0
149535866815600,m,-11,1
149535876828300,m,-1,0
149535893911400,L,0,0
149535927804000,m,1,0
149535938982200,Au,0,0
149535966812900,m,1,0
149535976222500,d,0,0
149535976355000,Lu,0,0
149535976355000,m,1,0
149535981821500,m,1,0
149535996727800,m,4,0
149536005781100,m,4,1
149536015784300,m,8,0
149536020733800,m,4,1
149536028761700,m,6,1
149536037773800,m,7,0
149536041977000,Du,0,0
149536056856000,m,3,1
149536070024600,a,0,0
149536122822400,m,1,0
149536131774300,m,8,0
149536139794300,m,13,-1
149536147731100,m,17,-1
149536155748800,m,23,-1
149536163724200,m,25,-2
149536171734800,m,37,-1
149536179762500,m,45,-1
149536187733000,m,52,-1
149536195769600,m,59,0
149536203759400,m,67,0
149536211797500,m,77,2
149536219740300,m,85,1
149536227740200,m,93,1
149536235737800,m,96,0
149536243868500,m,95,1
149536250836400,m,76,1
149536259790700,m,85,1
149536267789100,m,61,0
149536275730400,m,46,1
149536283786200,m,31,0
149536291802900,m,19,0
149536301844700,m,7,1
149536362486400,m,1,0
149536528841300,m,1,0
149536551833600,m,1,0
149536572833900,m,1,0
149536580830500,m,1,0
149536598838500,m,1,-1
149536608799100,m,1,0
149536619754300,m,1,0
149536720895700,m,1,0
149536747956700,Au,0,0
149536779815400,m,1,0
149536838809200,m,-1,0
149536849740700,m,-4,0
149536857727600,m,-8,0
149536865782000,m,-15,0
149536873735100,m,-24,1
149536878025600,d,0,0
149536881730900,m,-43,1
149536889778200,m,-65,2
149536897792000,m,-93,4
149536905731000,m,-123,4
149536913729400,m,-152,5
149536921749300,m,-178,5
149536929759800,m,-196,3
149536937750300,m,-195,3
149536945772100,m,-178,4
149536953739700,m,-145,7
149536961740600,m,-101,10
149536963733600,m,-9,1
149536963836700,L,0,0
149536963836700,m,-8,1
149536964664600,m,-8,1
149536978806700,m,-33,8
149536979091500,m,2,0
149536979718000,m,1,0
149536991795100,m,25,1
149536999785000,m,33,-2
149537007766800,m,40,-5
149537015730900,m,35,-5
149537023829900,m,29,-4
149537039807300,m,13,-2
149537053846900,Lu,0,0
149537054685200,m,-1,-1
149537066743400,m,-16,0
149537074733100,m,-17,1
149537082859300,m,-14,2
149537091737500,m,-14,4
149537099741700,m,-10,2
149537107740500,m,-8,2
149537115782000,m,-6,0
149537122883400,m,-3,0
149537130793300,m,-3,0
149537143834000,m,-2,0
149537150859200,m,-2,-1
149537172829800,m,-1,0
149537204803800,m,0,-1
149537242905600,m,0,-1
149537245073200,Du,0,0
149537253768000,m,-3,-3
149537260770100,m,-3,-3
149537267741900,m,-7,-4
149537275747900,m,-9,-5
149537283761600,m,-11,-4
149537291761300,m,-14,-5
149537299778400,m,-13,-4
149537307746200,m,-17,-5
149537315747100,m,-17,-4
149537319988900,j,0,0
149537323742900,m,-17,-4
149537331741300,m,-13,-3
149537338021100,a,0,0
149537339712000,m,-11,-3
149537348753700,m,-7,-1
149537355735200,m,-2,-1
149537380859700,L,0,0
149537420813100,m,1,0
149537430783800,m,1,0
149537461004000,Ju,0,0
149537463885300,Lu,0,0
149537494800600,m,0,1
149537518866800,m,2,2
149537519785900,m,1,1
149537535855100,m,5,2
149537539792200,m,1,0
149537552778800,m,8,2
149537559740000,m,7,2
149537568784500,m,7,1
149537575768500,m,8,2
149537583741500,m,7,1
149537594802900,m,4,0
149537621027100,Au,0,0
149537636834700,m,1,2
149537642798500,m,0,1
149537659815400,m,0,2
149537670803300,m,0,1
149537686984500,j,0,0
149537701798200,m,0,2
149537733950400,Ju,0,0
149537963817000,m,1,0
149537974757300,m,5,-2
149537982724300,m,8,-1
149537990744900,m,13,-2
149537998746400,m,19,-2
149538006728000,m,25,-1
149538014749700,m,39,-2
149538021849600,m,50,-2
149538030734600,m,87,-4
149538038766700,m,108,-3
149538046736200,m,134,-4
149538054726700,m,155,-3
149538061815800,m,145,-3
149538070732800,m,189,-5
149538079019400,m,161,-6
149538086719100,m,145,-4
149538094726500,m,123,-3
149538102733300,m,97,-1
149538110718300,m,71,0
149538119029700,m,46,1
149538119126500,d,0,0
149538126754200,m,24,1
149538138774600,m,5,1
149538143726300,m,-5,0
149538150730700,m,-10,1
149538158778100,m,-17,1
149538166873500,m,-18,2
149538174732500,m,-16,2
149538182739200,m,-12,2
149538190847500,m,-7,0
149538237789700,m,-2,-1
149538240767500,m,0,-1
149538257776000,m,2,-1
149538259924600,Du,0,0
149538278884500,m,0,-1
149538409958500,d,0,0
149538440800900,m,-1,0
149538462827700,m,-2,1
149538542811100,m,0,1
149538830876100,m,1,0
149538841771800,m,3,-2
149538842882600,Du,0,0
149538848764700,m,5,-2
149538857744400,m,15,-3
149538865761300,m,25,-3
149538873736400,m,40,-1
149538881856500,m,60,-1
149538889747300,m,82,-1
149538897753300,m,105,-1
149538905723700,m,125,0
149538913736900,m,143,-1
149538921786300,m,154,0
149538929732500,m,156,-1
149538937740000,m,149,0
149538945735200,m,137,0
149538953744000,m,123,-2
149538955932300,a,0,0
149538961763100,m,95,-2
149538969731300,m,94,-1
149538977775000,m,78,-1
149538985860200,m,62,3
149538993798400,m,43,4
149539001734200,m,22,4
149539004702000,m,3,0
149539004790500,L,0,0
149539004790500,m,0,1
149539013867200,m,1,0
149539027812800,m,-9,4
149539035740900,m,-14,4
149539043747900,m,-17,2
149539051746800,m,-15,2
149539059732500,m,-11,0
149539067740200,m,-8,0
149539077777200,m,-3,1
149539083821200,m,-1,0
149539099849600,m,-1,0
149539100046400,Lu,0,0
149539105780300,m,-1,0
149539111929400,m,-1,0
149539125804800,m,-1,0
149539136839100,m,-2,0
149539148918200,m,-2,0
149539155777200,m,-1,0
149539162787300,m,-1,0
149539172865800,m,-1,1
149539246973200,Au,0,0
149539252894500,m,1,0
149539278875600,m,1,0
149539285020600,d,0,0
149539288796300,m,1,0
149539307807700,m,1,0
149539329792600,m,1,0
149539349803600,m,3,1
149539350055900,L,0,0
149539350719800,m,1,0
149539366771400,m,6,1
149539371839900,m,1,0
149539387809300,m,5,0
149539394773200,m,2,0
149539401738000,m,3,0
149539413812100,m,1,0
149539423841300,Lu,0,0
149539423841300,m,1,0
149539434850000,m,1,0
149539468809300,m,0,1
149539476813100,m,0,1
149539495849400,m,0,2
149539531826900,m,-1,0
149539543785200,m,-2,0
149539547899000,Du,0,0
149539555835200,m,-3,0
149539559755400,m,-1,0
149539569809600,m,-3,1
149539576868600,m,-4,0
149539586983400,a,0,0
149539587700500,m,-4,0
149539593735900,m,-3,0
149539601796800,m,-2,0
149539608861200,m,-2,0
149539638802500,m,-3,0
149539643870600,m,-1,0
149539653788800,m,-3,0
149539653928100,L,0,0
149539653928100,m,-1,0
149539654677700,m,-1,0
149539669761300,m,-8,1
149539676737700,m,-4,1
149539684745000,m,-4,2
149539696809400,m,-3,1
149539730033300,Lu,0,0
149539737799400,m,0,1
149539752813700,m,1,0
149539772779700,m,1,0
149539785832400,m,1,0
149539800779500,m,9,0
149539808742900,m,10,0
149539816783000,m,7,0
149539824731900,m,8,0
149539834871400,m,6,0
149539840082400,Au,0,0
149539840771600,m,3,0
149539848794900,m,2,0
149539880799300,m,1,0
149539887965300,d,0,0
149539889702000,m,1,1
149539896829200,m,1,0
149539909782700,m,3,1
149539917745300,m,3,0
149539926795500,m,3,0
149539937787000,m,3,1
149539945822600,L,0,0
149539947731300,m,1,0
149540025932300,Lu,0,0
149540044801400,m,-1,0
149540066828200,m,-2,1
149540099794800,m,-1,0
149540111841400,m,-6,0
149540119726000,m,-11,1
149540127766800,m,-20,2
149540135749800,m,-27,2
149540143753300,m,-41,1
149540151787000,m,-56,1
149540160059600,m,-72,0
149540167760800,m,-87,-3
149540175741700,m,-105,-5
149540183752600,m,-117,-7
149540191760300,m,-128,-8
149540199752800,m,-138,-8
149540207757400,m,-144,-8
149540215732900,m,-147,-6
149540223802700,m,-146,-6
149540231747200,m,-145,-2
149540239750000,m,-140,1
149540247726600,m,-136,3
149540255742400,m,-129,3
149540263751600,m,-124,3
149540271844900,m,-115,0
149540279812600,m,-106,0
149540287746500,m,-95,-2
149540295759300,m,-84,-2
149540303806900,m,-72,-4
149540311782700,m,-59,-4
149540319756800,m,-46,-5
149540327746800,m,-34,-5
149540335769700,m,-26,-5
149540343796900,m,-20,-5
149540351794800,m,-15,-4
149540359775400,m,-12,-3
149540367775900,m,-8,-3
149540377785800,m,-7,-2
149540385787300,m,-4,0
149540391803300,m,-2,0
149540402770500,m,-3,0
149540407797100,m,-1,1
149540419793800,m,-2,1
149540427760200,m,-2,1
149540433007500,C2,0,0
149540438789700,m,-2,1
149540463790300,m,-2,0
149540572799500,m,-1,0
149540590904200,m,-5,0
149540596877700,m,-4,-1
149540603746100,m,-8,-1
149540611803800,m,-11,-1
149540619750900,m,-12,-1
149540627723900,m,-13,-2
149540635752300,m,-10,-1
149540643853300,m,-10,-1
149540651761900,m,-8,-1
149540659775400,m,-4,-1
149540672815800,m,-1,0
149540793845400,m,-1,0
149540808786100,m,-3,-1
149540815814500,m,-2,0
149540823790600,m,-3,-1
149540830782800,m,-3,0
149540848864000,m,-2,0
149540858781600,m,-1,0
149540913896600,m,1,0
149540929749800,m,14,-2
149540937741600,m,18,-1
149540945732100,m,28,-2
149540953737900,m,32,-1
149540961814600,m,45,-1
149540969748300,m,50,-2
149540977741000,m,53,-4
149540985777100,m,53,-5
149540993737300,m,49,-6
149541001731700,m,42,-8
149541009738500,m,32,-8
149541017731900,m,19,-8
149541027752500,m,7,-5
149541033791900,m,1,-2
149541034019400,L,0,0
149541036801500,m,0,-1
149541050775300,m,-3,-10
149541054769200,m,-1,-2
149541064750300,m,-3,-8
149541071742700,m,-3,-5
149541079730700,m,-4,-6
149541087739900,m,-5,-7
149541095745300,m,-9,-6
149541103690700,m,-16,-9
149541111781200,m,-25,-9
149541115781500,m,-11,-3
149541116049200,Lu,0,0
149541116049200,m,-4,-1
149541116678900,m,-4,0
149541131788000,m,-62,-13
149541139734300,m,-33,-4
149541147739100,m,-29,-3
149541156778800,m,-26,-3
149541164087400,m,-15,-1
149541171735200,m,-12,0
149541183782200,m,-6,-1
149541228802400,m,-1,1
149541233799000,m,-1,1
149541251787400,m,-9,8
149541263779500,m,-3,3
149541265727400,m,-1,2
149541269852900,m,0,1
149541270057800,L,0,0
149541270685900,m,-1,1
149541286802700,m,-2,6
149541297076200,a,0,0
149541297741100,m,-2,3
149541303819300,m,-1,2
149541309727900,m,-1,3
149541319826900,m,-4,5
149541325789600,m,-2,3
149541333817000,m,-7,7
149541334995100,Du,0,0
149541341758800,m,-6,6
149541349760700,m,-8,8
149541357762000,m,-9,8
149541365804300,m,-13,8
149541374772400,m,-17,10
149541381741400,m,-15,8
149541389858600,m,-17,9
149541398739000,m,-19,12
149541401086200,C2u,0,0
149541406737900,m,-16,11
149541414738400,m,-13,9
149541421797700,m,-8,7
149541422083400,Lu,0,0
149541422083400,m,-1,1
149541422693900,m,-1,1
149541434780800,m,-7,8
149541442800900,m,-1,4
149541452823000,m,2,4
149541458735400,m,6,3
149541466756300,m,10,2
149541474856500,m,14,3
149541482745100,m,13,2
149541490793300,m,13,4
149541499769600,m,10,3
149541502771600,m,1,1
149541502870200,L,0,0
149541502870200,m,1,1
149541506768700,m,1,1
149541518768100,m,2,4
149541526784200,m,0,5
149541533748100,m,0,8
149541540786300,m,0,9
149541549740000,m,-1,13
149541557733900,m,0,12
149541562102600,Au,0,0
149541565730200,m,0,15
149541573757700,m,-1,18
149541581738300,m,0,18
149541589752700,m,-1,21
149541597746700,m,-1,21
149541604855100,m,-2,20
149541613731500,m,-2,24
149541620768300,m,-2,19
149541629794300,m,-2,24
149541637758700,m,-2,21
149541645744600,m,-2,21
149541653735600,m,0,19
149541661820100,m,0,19
149541669733800,m,1,18
149541677781100,m,3,17
149541684777800,m,4,14
149541693781400,m,8,17
149541701761100,m,8,13
149541709748400,m,10,11
149541711764600,m,2,2
149541711834200,Lu,0,0
149541711834200,m,1,1
149541712730900,m,2,1
149541720841900,m,13,8
149541728844700,m,17,7
149541736832700,m,19,4
149541744816800,m,23,1
149541752735400,m,28,-1
149541760749400,m,33,-4
149541768749600,m,35,-7
149541776995400,m,37,-8
149541777127700,a,0,0
149541784812500,m,33,-9
149541792753700,m,21,-8
149541800838500,m,5,-8
149541808825000,m,-14,-9
149541816750700,m,-34,-11
149541824741200,m,-58,-11
149541832794100,m,-83,-12
149541841741300,m,-117,-17
149541848745600,m,-102,-18
149541857739500,m,-132,-28
149541865740100,m,-96,-26
149541872749700,m,-65,-25
149541880734000,m,-49,-24
149541889732000,m,-26,-19
149541896759200,m,-6,-12
149541905753800,m,4,-17
149541912760700,m,9,-14
149541921732400,m,23,-22
149541929754900,m,25,-18
149541937757000,m,23,-14
149541944778000,m,15,-9
149541953748100,m,9,-6
149541972867900,m,-1,0
149541985753400,m,-14,6
149541993776300,m,-16,6
149542001739100,m,-18,7
149542009757600,m,-18,6
149542017750700,m,-16,5
149542025754000,m,-13,5
149542033728300,m,-9,3
149542041729500,m,-8,2
149542049731700,m,-6,0
149542058743900,m,-5,-1
149542065739200,m,-2,-2
149542073797100,m,-2,-2
149542082827400,m,-3,-5
149542089742100,m,-1,-5
149542097773900,m,-1,-6
149542107762400,m,-1,-5
149542114749900,m,0,-5
149542121761300,m,0,-3
149542131783600,m,0,-6
149542139772100,m,0,-6
149542148788400,m,1,-6
149542153727100,m,0,-5
149542161761600,m,1,-4
149542169785000,m,0,-5
149542177729500,m,1,-3
149542187780900,m,1,-3
149542194773400,m,1,-1
149542208793000,m,1,-3
149542209749400,m,1,0
149542221840400,m,0,-1
149542238829100,m,1,-1
149542479816800,m,1,0
149542492056800,m,1,0
149542492253100,Au,0,0
149542499950900,d,0,0
149542505840400,m,7,0
149542513782800,m,14,0
149542521743000,m,26,0
149542529810400,m,46,2
149542537730900,m,72,4
149542545750000,m,98,5
149542553872100,m,122,4
149542561734500,m,144,1
149542569733100,m,165,-3
149542577735500,m,179,-7
149542585757500,m,182,-7
149542593735800,m,178,-8
149542601776500,m,162,-6
149542609753800,m,142,-5
149542617721000,m,114,-2
149542625730800,m,85,-1
149542626719000,L,0,0
149542626719000,m,8,0
149542627752100,m,8,0
149542643779400,m,70,2
149542662807300,m,1,1
149542662884900,m,-1,0
149542663682700,m,-1,1
149542672730600,m,-10,4
149542680738900,m,-13,5
149542688745800,m,-13,4
149542696737100,m,-11,3
149542704765900,m,-6,1
149542719794500,m,-3,0
149542722900900,Lu,0,0
149542724761100,m,-1,0
149542725860500,Du,0,0
149542734986800,C2,0,0
149542738751400,m,-3,-4
149542746755400,m,-2,-4
149542757791000,m,-1,-6
149542767796200,m,-1,-4
149542770721000,m,-1,-2
149542777763900,m,0,-3
149542787782400,m,0,-2
149542791941100,a,0,0
149542801023800,C2u,0,0
149542842356600,m,0,-1
149542856843700,m,0,1
149542872798300,m,5,2
149542877153100,Au,0,0
149542879725500,m,4,1
149542898951100,m,2,1
149542905789000,m,1,0
149542916796700,m,1,3
149542923789400,m,0,1
149542931026400,m,0,2
149542931092100,L,0,0
149542933744100,m,0,1
149542947881600,m,-1,2
149542955788200,m,-1,1
149542962753400,m,-2,2
149542977787100,m,-4,1
149542978756300,m,-1,1
149542993817100,m,-3,3
149543004784900,m,-3,5
149543010785100,m,-1,2
149543018736300,m,-3,8
149543025769600,m,-2,7
149543026930200,a,0,0
149543034756900,m,-1,8
149543042757500,m,-2,10
149543051792300,m,-1,7
149543058759500,m,0,4
149543068771200,m,0,7
149543076764700,m,3,3
149543082796000,m,5,3
149543083060000,Lu,0,0
149543083060000,m,0,1
149543083686600,m,1,1
149543096757000,m,20,8
149543103741800,m,15,6
149543111778300,m,18,8
149543119739500,m,13,5
149543127811000,m,12,6
149543135739200,m,9,6
149543144814100,m,3,4
149543152789500,m,1,3
149543159786100,m,-2,3
149543168736200,m,-9,7
149543175735100,m,-12,5
149543183745200,m,-24,6
149543191756900,m,-32,4
149543199740200,m,-52,3
149543207787200,m,-73,1
149543215730200,m,-97,0
149543223752600,m,-122,-4
149543232734100,m,-166,-8
149543239729800,m,-149,-8
149543247758300,m,-185,-11
149543255755100,m,-187,-12
149543264722500,m,-199,-13
149543272781400,m,-157,-8
149543279785700,m,-117,-6
149543287790900,m,-108,-3
149543295766000,m,-81,-2
149543303783300,m,-57,-2
149543312721900,m,-36,-1
149543326831700,m,-8,-2
149543326928500,m,1,-1
149543328736500,m,1,0
149543337766900,m,11,-2
149543346746300,m,18,0
149543354815900,m,19,0
149543362798000,m,18,3
149543370724400,m,15,4
149543378725500,m,10,3
149543389781400,m,5,4
149543405793200,m,1,2
149543414817100,m,-1,1
149543427790200,m,-3,1
149543436807500,m,-3,0
149543449835300,m,-1,0
149543455787900,m,-1,0
149543553962900,Au,0,0
149543572007000,m,1,-1
149543572120000,d,0,0
149543588794400,m,5,-7
149543595782700,m,5,-5
149543604835200,m,5,-5
149543611747300,m,5,-4
149543619762200,m,5,-5
149543628790700,m,6,-5
149543636759900,m,7,-6
149543645827400,m,6,-4
149543651713800,m,6,-5
149543660830400,m,7,-5
149543668758400,m,5,-3
149543675779400,m,7,-5
149543683738200,m,7,-4
149543691749700,m,8,-4
149543699748500,m,8,-4
149543707738300,m,8,-4
149543715745100,m,7,-3
149543724776200,m,4,-2
149543731791200,m,1,-1
149543780794000,m,-1,0
149543790807400,m,-1,0
149543802790400,m,-3,0
149543815864100,m,-1,0
149543840810800,m,-2,0
149543891803300,m,-1,0
149543901853700,m,-3,0
149543911789800,m,-3,0
149543918974400,m,-3,0
149543919119700,Du,0,0
149543925773700,m,-5,0
149543934769100,m,-12,0
149543942740200,m,-18,1
149543950736800,m,-29,3
149543958745300,m,-39,3
149543965973500,a,0,0
149543966674000,m,-47,3
149543974738800,m,-54,3
149543982747800,m,-59,2
149543990732500,m,-60,1
149543998741600,m,-58,1
149544006738500,m,-55,1
149544014748100,m,-50,0
149544022740700,m,-46,0
149544030726000,m,-43,-2
149544038739200,m,-44,-3
149544046768700,m,-44,-6
149544049750600,m,-11,-2
149544049892900,L,0,0
149544049892900,m,-6,0
149544050717400,m,-6,-1
149544061746700,m,-58,-9
149544069748200,m,-32,-4
149544077727900,m,-20,-2
149544088961200,Au,0,0
149544115904100,m,-7,0
149544115981400,m,1,0
149544116674100,m,0,1
149544126750800,m,5,1
149544136777200,m,5,0
149544149881800,m,0,1
149544150207800,Lu,0,0
149544195842200,m,1,1
149544207752300,m,4,6
149544214743700,m,3,3
149544223899300,m,2,2
149544240811800,m,3,2
149544242714900,m,0,1
149544258797900,m,1,0
149544267781200,m,1,0
149544282857900,m,8,-1
149544291907600,m,8,-1
149544298738600,m,12,0
149544306815100,m,13,1
149544314729800,m,13,2
149544323755500,m,11,4
149544330759900,m,6,3
149544339772500,m,6,4
149544351812700,m,4,4
149544354765600,m,1,2
149544366853900,m,2,3
149544372742800,m,2,3
149544378733200,m,3,4
149544388811100,m,5,5
149544394799400,m,5,2
149544402715100,m,9,4
149544410735700,m,9,1
149544414714900,m,4,1
149544415023700,L,0,0
149544415023700,m,1,0
149544415689400,m,1,0
149544431769000,m,15,0
149544439003200,m,3,0
149544498800100,m,0,1
149544506823000,m,-2,1
149544509870000,Lu,0,0
149544515787300,m,-1,0
149544530000700,a,0,0
149544531742100,m,-1,1
149544538758800,m,5,1
149544546727200,m,14,1
149544548986600,d,0,0
149544554736500,m,31,2
149544562722300,m,56,5
149544570733900,m,87,5
149544578776300,m,101,4
149544585811100,m,122,2
149544594740600,m,178,2
149544601848900,m,154,0
149544604948600,Au,0,0
149544610733200,m,211,0
149544617830000,m,173,-1
149544626810400,m,224,-4
149544634761300,m,196,-5
149544642720200,m,184,-6
149544650724000,m,156,-7
149544658726200,m,121,-7
149544666725700,m,82,-9
149544674733700,m,48,-10
149544682728000,m,21,-8
149544690747500,m,1,-4
149544690827600,m,-1,-1
149544691708900,m,-1,-1
149544704742700,m,-29,-12
149544712744700,m,-32,-5
149544720720400,m,-32,-3
149544728719300,m,-39,-2
149544737757600,m,-42,-2
149544744760800,m,-30,-2
149544752731800,m,-29,-2
149544760751000,m,-23,-4
149544768735800,m,-14,-3
149544777732500,m,-10,-3
149544785757000,m,-7,-2
149544793792500,m,-10,-3
149544800851600,m,-10,-2
149544808761500,m,-16,-2
149544817735700,m,-23,0
149544825798900,m,-26,0
149544832799900,m,-35,2
149544840744000,m,-52,4
149544850102500,m,-76,7
149544850264500,Du,0,0
149544850358200,a,0,0
149544857745800,m,-87,7
149544864737600,m,-92,8
149544873738200,m,-139,11
149544880747800,m,-126,9
149544889741200,m,-181,12
149544896739100,m,-153,9
149544904721900,m,-186,9
149544913746800,m,-213,10
149544920887400,m,-162,8
149544928733000,m,-171,12
149544937741900,m,-162,17
149544943990500,Au,0,0
149544944697900,m,-98,15
149544953735800,m,-83,21
149544960842300,m,-28,11
149544961184100,L,0,0
149544961184100,m,-3,2
149544961696000,m,-3,2
149544970758400,m,-5,9
149544971076500,m,2,2
149544971733600,m,1,1
149544985745900,m,32,11
149544993741600,m,33,2
149545001723800,m,34,0
149545010731100,m,42,-2
149545018726200,m,25,-3
149545025759600,m,11,-3
149545027763900,m,2,-1
149545027826900,Lu,0,0
149545027826900,m,0,-1
149545032780300,m,1,0
149545048802900,m,-3,-8
149545055740300,m,-7,-5
149545063773600,m,-8,-4
149545072774100,m,-7,-3
149545079743200,m,-6,-2
149545087776100,m,-5,-3
149545095734100,m,-5,-3
149545106805800,m,-2,-3
149545111752600,m,-1,-2
149545124795500,m,-1,-6
149545128762300,m,0,-3
149545135889300,m,-1,-4
149545145792200,m,0,-5
149545153846200,m,-1,-5
149545159770100,m,-1,-5
149545167788400,m,-2,-5
149545177828200,m,-2,-5
149545184768200,m,-2,-4
149545194773100,m,-3,-6
149545200781300,m,0,-1
149545216761300,m,-1,-5
149545222839600,m,0,-3
149545233761600,m,2,-3
149545240728400,m,2,-2
149545247738200,m,2,-2
149545255722200,m,2,-3
149545259766900,m,1,0
149545260046000,L,0,0
149545262732900,m,1,-1
149545281873100,m,3,-3
149545335875300,m,-1,1
149545351764800,m,-5,6
149545354982900,Lu,0,0
149545355702900,m,-1,1
149545365766000,m,-2,2
149545401795200,m,-1,2
149545401943400,m,1,0
149545404734100,m,1,0
