t_ticks,kind,dx,dy
6320614477065,m,-4,1
6320614501105,m,-3,2
6320614524999,m,-5,2
6320614549040,m,-3,1
6320614573485,m,-5,1
6320614597394,m,-3,2
6320614621125,m,-5,2
6320614645258,m,-4,1
6320614669037,m,-3,1
6320614694150,m,-5,2
6320614717098,m,-4,2
6320614741282,m,-5,2
6320614765045,m,-4,1
6320614789108,m,-4,1
6320614813360,m,-5,2
6320614837345,m,-4,1
6320614861268,m,-4,2
6320614885032,m,-6,1
6320614909096,m,-4,2
6320614932984,m,-4,2
6320614957241,m,-6,1
6320614982110,m,-4,2
6320615005028,m,-5,1
6320615029015,m,-5,2
6320615053025,m,-5,1
6320615077116,m,-4,2
6320615101750,m,-6,1
6320615125236,m,-5,2
6320615149265,m,-4,1
6320615173071,m,-5,2
6320615197411,m,-6,2
6320615221415,m,-5,1
6320615245580,m,-5,1
6320615269056,m,-5,2
6320615292999,m,-6,2
6320615317015,m,-5,1
6320615341246,m,-5,1
6320615365347,m,-5,2
6320615389042,m,-7,2
6320615413031,m,-5,1
6320615437180,m,-5,1
6320615461027,m,-6,2
6320615485227,m,-5,2
6320615509583,m,-6,1
6320615533143,m,-6,2
6320615557088,m,-6,0
6320615581274,m,-5,2
6320615605322,m,-6,2
6320615629951,m,-6,1
6320615653048,m,-6,2
6320615677023,m,-6,1
6320615701039,m,-6,1
6320615704480,Du,0,0
6320615725193,m,-5,2
6320615748970,m,-6,1
6320615773202,m,-6,2
6320615797270,m,-7,1
6320615821136,m,-6,1
6320615845075,m,-6,2
6320615869416,m,-5,1
6320615893182,m,-6,2
6320615917398,m,-6,0
6320615941037,m,-7,2
6320615965007,m,-6,1
6320615989573,m,-6,2
6320616013135,m,-6,1
6320616038313,m,-6,1
6320616061730,m,-6,1
6320616085132,m,-6,2
6320616109059,m,-6,1
6320616133208,m,-7,1
6320616157008,m,-6,2
6320616181839,m,-7,0
6320616206218,m,-6,1
6320616229013,m,-6,2
6320616253039,m,-6,1
6320616277394,m,-6,1
6320616301337,m,-6,2
6320616325125,m,-5,0
6320616349076,m,-7,1
6320616373002,m,-6,2
6320616397178,m,-6,1
6320616421281,m,-6,1
6320616445340,m,-6,1
6320616469098,m,-5,1
6320616493251,m,-6,1
6320616517623,m,-7,1
6320616541219,m,-5,1
6320616565334,m,-6,2
6320616589073,m,-6,1
6320616612958,m,-5,1
6320616637195,m,-6,0
6320616661526,m,-6,1
6320616685254,m,-6,1
6320616709239,m,-5,1
6320616733070,m,-5,1
6320616757224,m,-6,1
6320616781407,m,-6,1
6320616805510,m,-5,1
6320616830235,m,-5,1
6320616853014,m,-6,0
6320616877073,m,-6,2
6320616901295,m,-5,0
6320616925426,m,-5,1
6320616949106,m,-4,1
6320616973063,m,-6,1
6320616997064,m,-5,1
6320617021245,m,-5,0
6320617045481,m,-5,0
6320617069108,m,-5,1
6320617093000,m,-5,1
6320617117181,m,-5,1
6320617141260,m,-5,0
6320617165269,m,-5,1
6320617189082,m,-4,1
6320617213038,m,-6,1
6320617236987,m,-4,0
6320617261459,m,-4,1
6320617285146,m,-5,0
6320617288052,a,0,0
6320617310076,m,-5,0
6320617333451,m,-4,1
6320617357245,m,-5,0
6320617381115,m,-4,1
6320617405211,m,-4,0
6320617429261,m,-5,1
6320617454063,m,-4,0
6320617477267,m,-4,1
6320617501025,m,-4,0
6320617525041,m,-4,1
6320617549204,m,-5,0
6320617573993,m,-3,1
6320617597785,m,-5,0
6320617621040,m,-4,0
6320617645092,m,-4,1
6320617669055,m,-4,0
6320617693119,m,-3,0
6320617717555,m,-4,0
6320617741456,m,-4,0
6320617765358,m,-4,0
6320617789057,m,-4,1
6320617813019,m,-4,0
6320617837208,m,-3,0
6320617861293,m,-4,1
6320617885122,m,-4,0
6320617909043,m,-4,0
6320617933050,m,-3,0
6320617957232,m,-4,0
6320617981097,m,-3,1
6320618005395,m,-4,0
6320618029389,m,-3,0
6320618053264,m,-4,0
6320618077017,m,-3,0
6320618101554,m,-4,0
6320618125261,m,-3,1
6320618149294,m,-3,0
6320618173102,m,-3,0
6320618197064,m,-4,0
6320618221885,m,-3,0
6320618245250,m,-4,0
6320618269432,m,-3,0
6320618293376,m,-3,0
6320618317017,m,-3,1
6320618340974,m,-4,0
6320618365126,m,-3,0
6320618388997,m,-4,0
6320618413420,m,-2,0
6320618437152,m,-4,0
6320618461502,m,-3,0
6320618485083,m,-4,0
6320618509957,m,-3,0
6320618533121,m,-4,0
6320618557539,m,-3,0
6320618581284,m,-3,0
6320618605138,m,-4,0
6320618629004,m,-3,0
6320618653014,m,-4,0
6320618677235,m,-2,0
6320618701329,m,-4,0
6320618725682,m,-3,0
6320618749001,m,-4,0
6320618773023,m,-3,0
6320618797562,m,-4,0
6320618821052,m,-3,0
6320618845232,m,-3,0
6320618869996,m,-3,0
6320618893296,m,-4,0
6320618916975,m,-3,0
6320618941154,m,-4,0
6320618965190,m,-2,0
6320618989255,m,-4,0
6320619013389,m,-3,0
6320619037090,m,-4,0
6320619060972,m,-3,0
6320619084977,m,-4,0
6320619109177,m,-3,0
6320619133277,m,-3,0
6320619157272,m,-4,0
6320619181406,m,-3,-1
6320619205032,m,-4,0
6320619229039,m,-3,0
6320619253686,m,-4,0
6320619277374,m,-3,0
6320619301646,m,-3,-1
6320619325159,m,-3,0
6320619349041,m,-4,0
6320619373350,m,-3,0
6320619397505,m,-4,0
6320619421072,m,-3,-1
6320619445060,m,-3,0
6320619469062,m,-3,0
6320619493089,m,-4,0
6320619517013,m,-3,0
6320619541115,m,-4,-1
6320619565224,m,-3,0
6320619589579,m,-3,0
6320619613052,m,-3,0
6320619637048,m,-4,0
6320619661425,m,-3,0
6320619685433,m,-3,0
6320619709077,m,-4,0
6320619733083,m,-2,0
6320619756998,m,-4,0
6320619781060,m,-3,-1
6320619805411,m,-3,0
6320619829309,m,-3,0
6320619854605,m,-3,0
6320619877048,m,-3,0
6320619901096,m,-4,0
6320619925405,m,-3,-1
6320619949612,m,-2,0
6320619973072,m,-4,0
6320619997175,m,-3,-1
6320620021417,m,-3,0
6320620045114,m,-2,0
6320620069103,m,-4,0
6320620093045,m,-3,0
6320620117279,m,-3,-1
6320620141233,m,-3,0
6320620165097,m,-2,0
6320620189043,m,-4,0
6320620213143,m,-2,-1
6320620237040,m,-3,0
6320620261109,m,-4,0
6320620285228,m,-2,0
6320620309453,m,-3,-1
6320620332986,m,-3,0
6320620357492,m,-3,0
6320620381512,m,-3,0
6320620405158,m,-2,-1
6320620429358,m,-4,0
6320620453096,m,-2,0
6320620476997,m,-3,0
6320620501527,m,-3,0
6320620525841,m,-3,0
6320620549025,m,-3,0
6320620573056,m,-2,-1
6320620597418,m,-3,0
6320620621114,m,-3,0
6320620645102,m,-2,-1
6320620669036,m,-3,0
6320620693949,m,-3,0
6320620717452,m,-3,-1
6320620741550,m,-3,0
6320620765029,m,-2,0
6320620789009,m,-3,-1
6320620813725,m,-2,0
6320620837467,m,-3,-1
6320620861092,m,-3,0
6320620885026,m,-2,0
6320620909956,m,-4,-1
6320620933129,m,-2,0
6320620957245,m,-3,-1
6320620981485,m,-3,0
6320621005068,m,-2,0
6320621029042,m,-3,0
6320621053166,m,-3,0
6320621077880,m,-2,-1
6320621101319,m,-3,0
6320621125425,m,-2,0
6320621149079,m,-3,-1
6320621173037,m,-3,0
6320621197218,m,-2,-1
6320621221100,m,-3,0
6320621245293,m,-3,-1
6320621269489,m,-2,0
6320621293809,m,-3,-1
6320621317034,m,-2,0
6320621341333,m,-3,0
6320621365073,m,-3,-1
6320621389345,m,-2,0
6320621413494,m,-3,-1
6320621437315,m,-3,0
6320621460931,m,-2,0
6320621485013,m,-3,0
6320621509349,m,-2,-1
6320621533226,m,-3,0
6320621557060,m,-3,-1
6320621581078,m,-2,0
6320621605043,m,-3,0
6320621629250,m,-3,-1
6320621653213,m,-2,0
6320621677656,m,-2,-1
6320621701019,m,-3,0
6320621725053,m,-2,0
6320621749105,m,-3,-1
6320621773242,m,-2,0
6320621797047,m,-3,-1
6320621800037,Au,0,0
6320621821206,m,-2,0
6320621845538,m,-2,0
6320621869068,m,-3,-1
6320621893095,m,-3,0
6320621917385,m,-1,0
6320621941166,m,-3,0
6320621965381,m,-2,-1
6320621989257,m,-2,0
6320622013013,m,-2,0
6320622037443,m,-3,-1
6320622061400,m,-2,0
6320622085394,m,-2,-1
6320622109049,m,-2,0
6320622132977,m,-3,0
6320622157037,m,-1,-1
6320622181070,m,-2,0
6320622205061,m,-2,0
6320622229606,m,-2,-1
6320622253568,m,-2,0
6320622277001,m,-2,-1
6320622301054,m,-2,0
6320622325125,m,-1,0
6320622349313,m,-2,-1
6320622373312,m,-2,0
6320622397018,m,-2,0
6320622420946,m,-1,0
6320622445007,m,-2,0
6320622469152,m,-2,-1
6320622493371,m,-1,0
6320622517392,m,-2,0
6320622541286,m,-1,-1
6320622565045,m,-1,0
6320622589040,m,-2,0
6320622613379,m,-1,-1
6320622637453,m,-2,0
6320622661054,m,0,0
6320622685038,m,-2,-1
6320622709145,m,-1,0
6320622733360,m,-2,0
6320622757383,m,-1,0
6320622781381,m,-1,-1
6320622805116,m,0,0
6320622829020,m,-1,0
6320622853157,m,-2,-1
6320622877130,m,-1,0
6320622901038,m,-1,0
6320622925211,m,-1,0
6320622949502,m,-1,-1
6320622973049,m,0,0
6320622997097,m,-1,0
6320623021284,m,-1,0
6320623045540,m,-1,0
6320623069058,m,-1,0
6320623093301,m,-1,-1
6320623117033,m,-1,0
6320623141509,m,-1,0
6320623165718,m,0,0
6320623189816,m,-1,-1
6320623212994,m,-1,0
6320623237102,m,-1,0
6320623262006,m,0,-1
6320623284995,m,-1,0
6320623309234,m,-1,0
6320623333080,m,-1,0
6320623357312,m,-1,-1
6320623384041,d,0,0
6320623405274,m,0,0
6320623429417,m,-1,0
6320623501462,m,-1,-1
6320623525044,m,-2,-1
6320623597451,m,-1,0
6320623621284,m,-2,-1
6320623645038,m,0,0
6320623693232,m,-1,0
6320623765601,m,-1,0
6320623862075,m,-2,-1
6320623885514,m,-2,-1
6320623909040,m,-1,0
6320623933145,m,0,0
6320623957140,m,0,-1
6320623981783,m,-1,0
6320624029417,m,-1,-1
6320624101232,m,-1,0
6320624125422,m,-2,-1
6320624197282,m,-1,0
6320624221354,m,-1,-1
6320624245284,m,0,-1
6320624269199,m,-1,0
6320624293527,m,-1,0
6320624317024,m,-1,0
6320624389572,m,-1,0
6320624413406,m,-2,-1
6320624485543,Lu,0,0
6320624485543,m,-1,0
6320624509280,m,-2,-1
6320624512012,w,0,0
6320624532987,m,0,-1
6320624557137,m,-1,0
6320624581227,m,-1,0
6320624605344,m,-1,-1
6320624629187,m,-1,0
6320624653513,m,-1,-1
6320624677072,m,0,0
6320624701099,m,0,-1
6320624725145,m,-2,0
6320624748963,m,-1,-1
6320624773153,m,-1,0
6320624797248,m,-1,0
6320624869637,m,-1,0
6320624893155,m,-2,-1
6320624917992,m,-1,-1
6320624941746,m,-2,0
6320624965111,m,-1,-1
6320624989064,m,-1,0
6320625013806,m,-1,-1
6320625038331,m,-1,0
6320625061451,m,-1,-1
6320625085029,m,-1,0
6320625109091,m,-1,-1
6320625133482,m,-2,0
6320625205544,m,-1,-1
6320625229137,m,-3,0
6320625253143,m,-1,-1
6320625277710,m,-1,0
6320625301412,m,-2,-1
6320625374048,m,0,0
6320625397390,m,-3,-2
6320625421507,m,-2,0
6320625445301,m,-1,-1
6320625469042,m,-1,0
6320625493041,m,0,-1
6320625565429,m,-2,0
6320625589340,m,-3,-1
6320625614209,m,-1,0
6320625637110,m,-1,-1
6320625661093,m,0,0
6320625685172,m,-1,0
6320625709342,m,-1,-1
6320625733823,m,-1,0
6320625757115,m,-1,-1
6320625805508,m,-1,0
6320625829475,m,-1,-1
6320625877364,m,-1,-1
6320625973330,m,0,0
6320625997443,m,-1,-1
6320626070045,m,-1,0
6320626093421,m,0,-1
6320626141500,m,-1,0
6320626165326,m,0,0
6320626333462,m,0,-1
6320626453535,m,0,-1
6320626477465,m,0,-1
6320626645437,m,0,-2
6320626669757,m,0,-2
6320626693557,m,0,0
6320626765591,m,0,-1
6320626789336,m,1,-2
6320626813628,m,0,-1
6320626885629,m,1,-1
6320626909673,m,0,-2
6320626934252,m,1,0
6320626957222,m,1,-1
6320626981083,m,0,-1
6320627005273,m,1,-1
6320627029301,m,1,-1
6320627053052,m,1,0
6320627077271,m,1,-1
6320627101092,m,1,-1
6320627125367,m,0,-1
6320627149486,m,1,0
6320627173238,m,1,-1
6320627197970,m,1,-1
6320627221553,m,1,-1
6320627245602,m,1,-1
6320627269477,m,2,-1
6320627293217,m,0,-1
6320627317199,m,2,-1
6320627341287,m,1,0
6320627365161,m,2,-1
6320627389241,m,1,-1
6320627414477,m,1,-1
6320627437417,m,1,-1
6320627461160,m,2,-1
6320627485445,m,2,-1
6320627509445,m,2,-1
6320627533269,m,1,0
6320627557359,m,2,-2
6320627581389,m,2,-1
6320627605218,m,2,-1
6320627629887,m,2,-1
6320627653173,m,2,-1
6320627677259,m,2,-1
6320627701152,m,1,0
6320627725285,m,3,-1
6320627749239,m,3,-2
6320627773363,m,1,-1
6320627797362,m,3,-1
6320627821047,m,2,-1
6320627845043,m,2,-1
6320627869509,m,3,0
6320627894078,m,3,-2
6320627917469,m,2,-1
6320627941258,m,3,-1
6320627965212,m,3,-1
6320627989306,m,3,-1
6320628013498,m,3,-1
6320628037326,m,2,-1
6320628061284,m,4,-1
6320628085360,m,2,-1
6320628109351,m,4,-2
6320628134486,m,3,-1
6320628157419,m,3,-1
6320628181356,m,4,-1
6320628205221,m,3,-1
6320628229198,m,4,-1
6320628253155,m,3,-2
6320628277403,m,4,-1
6320628301402,m,4,-1
6320628325250,m,3,0
6320628328018,Du,0,0
6320628349671,m,5,-2
6320628373535,m,3,-1
6320628398142,m,5,-2
6320628421752,m,4,-1
6320628445122,m,4,-1
6320628469637,m,5,0
6320628493173,m,4,-2
6320628517345,m,5,-1
6320628541423,m,4,-2
6320628566171,m,4,-1
6320628589459,m,5,-1
6320628613648,m,5,-1
6320628637214,m,4,-1
6320628661685,m,5,-2
6320628685423,m,5,-1
6320628709504,m,4,-2
6320628733336,m,6,0
6320628757166,m,5,-1
6320628781249,m,5,-2
6320628805699,m,5,-1
6320628829553,m,6,-2
6320628853151,m,5,-1
6320628878289,m,5,-1
6320628901269,m,5,-2
6320628925291,m,6,-1
6320628949220,m,5,-2
6320628973256,m,6,-1
6320628997684,m,5,0
6320629021691,m,5,-2
6320629045366,m,7,-2
6320629069566,m,5,-1
6320629093540,m,6,-2
6320629117405,m,6,0
6320629141956,m,5,-2
6320629165474,m,6,-1
6320629189250,m,7,-2
6320629213182,m,6,-2
6320629237061,m,6,0
6320629261209,m,6,-2
6320629285400,m,6,-1
6320629309291,m,6,-2
6320629333309,m,6,-1
6320629357351,m,6,-1
6320629381281,m,7,-2
6320629405429,m,6,-1
6320629429312,m,6,-2
6320629453324,m,7,-1
6320629477459,m,6,-1
6320629501326,m,7,-2
6320629525079,m,6,-1
6320629549278,m,6,-2
6320629573275,m,7,-1
6320629597513,m,6,-1
6320629621058,m,7,-1
6320629645315,m,6,-2
6320629669041,m,7,-1
6320629693208,m,7,-2
6320629717654,m,7,-1
6320629741374,m,7,-1
6320629765121,m,7,-2
6320629790009,m,6,-1
6320629813519,m,7,-2
6320629837377,m,6,-1
6320629861551,m,7,-1
6320629885326,m,7,-1
6320629909380,m,6,-2
6320629933410,m,7,-1
6320629957399,m,7,-2
6320629981775,m,7,0
6320630005270,m,6,-1
6320630029383,m,7,-2
6320630053480,m,6,-1
6320630077137,m,7,-2
6320630102152,m,6,-1
6320630125643,m,7,0
6320630149496,m,7,-2
6320630173148,m,6,-1
6320630197257,m,7,-1
6320630221106,m,7,-1
6320630245026,m,6,-2
6320630269530,m,6,0
6320630293213,m,6,-1
6320630317468,m,6,-1
6320630341121,m,6,-1
6320630365185,m,6,-1
6320630389118,m,6,-1
6320630413344,m,7,-1
6320630437255,m,6,-1
6320630461457,m,6,0
6320630485080,m,5,-1
6320630509256,m,6,-1
6320630533490,m,5,-1
6320630557307,m,6,-1
6320630581939,m,6,0
6320630605067,m,5,-1
6320630629195,m,5,-1
6320630653442,m,6,-1
6320630677108,m,4,0
6320630701855,m,5,0
6320630725137,m,5,-1
6320630749451,m,5,-1
6320630773708,m,4,0
6320630797179,m,5,-1
6320630822611,m,5,-1
6320630845415,m,3,0
6320630869331,m,5,-1
6320630893358,m,4,0
6320630917362,m,4,-1
6320630941403,m,3,0
6320630965527,m,4,-1
6320630989146,m,3,0
6320631015087,m,4,0
6320631037487,m,3,0
6320631061681,m,3,0
6320631085509,m,3,-1
6320631109482,m,3,0
6320631134135,m,2,0
6320631157561,m,3,0
6320631181236,m,3,-1
6320631205174,m,1,0
6320631229553,m,3,0
6320631253223,m,2,0
6320631277299,m,2,0
6320631301185,m,1,0
6320631325314,m,2,-1
6320631349389,m,1,0
6320631373367,m,2,0
6320631397222,m,1,0
6320631421299,m,0,0
6320631445429,m,1,0
6320631469672,m,1,0
6320631493162,m,1,0
6320631541419,m,1,0
6320631854012,m,1,0
6320631974111,m,0,0
6320631997224,m,-1,0
6320632069439,m,-1,0
6320632093846,m,-2,1
6320632117061,m,-1,0
6320632141394,m,-1,1
6320632165223,m,-1,0
6320632189229,m,-2,0
6320632213572,m,-1,0
6320632237142,m,-1,0
6320632261093,m,-2,1
6320632285128,m,-2,0
6320632309087,m,-1,1
6320632333545,m,-2,1
6320632357335,m,-1,0
6320632381021,m,-2,1
6320632405142,m,-2,0
6320632429241,m,-2,1
6320632453694,m,-2,1
6320632477103,m,-2,0
6320632501755,m,-2,1
6320632525107,m,-2,0
6320632549184,m,-2,1
6320632574428,m,-2,1
6320632597348,m,-2,1
6320632621497,m,-3,1
6320632645161,m,-2,1
6320632669212,m,-2,1
6320632693065,m,-2,1
6320632717091,m,-3,0
6320632741183,m,-2,1
6320632765175,m,-2,1
6320632789076,m,-3,1
6320632813242,m,-2,1
6320632837405,m,-2,2
6320632861544,m,-3,1
6320632885121,m,-2,0
6320632909051,m,-2,2
6320632933169,m,-3,1
6320632957450,m,-2,1
6320632981078,m,-2,1
6320633005267,m,-3,2
6320633029128,m,-2,0
6320633053052,m,-2,1
6320633077076,m,-2,2
6320633101326,m,-3,1
6320633125356,m,-1,1
6320633148983,m,-3,2
6320633173073,m,-3,0
6320633197336,m,-1,2
6320633222026,m,-2,1
6320633245088,m,-3,2
6320633269047,m,-1,1
6320633293428,m,-3,1
6320633317353,m,-2,1
6320633341342,m,-2,2
6320633365324,m,-2,1
6320633389212,m,-2,2
6320633413297,m,-2,1
6320633437102,m,-1,1
6320633461558,m,-3,2
6320633485448,m,-2,1
6320633509069,m,-2,2
6320633533101,m,-1,1
6320633557093,m,-3,1
6320633581481,m,-2,1
6320633605564,m,-1,2
6320633629160,m,-2,2
6320633653102,m,-2,1
6320633677114,m,-2,1
6320633701104,m,-2,1
6320633725772,m,-2,2
6320633748951,m,-2,1
6320633773126,m,-2,2
6320633797272,m,-1,1
6320633821014,m,-2,1
6320633844984,m,-2,2
6320633869430,m,-2,1
6320633893290,m,0,1
6320633917014,m,-3,1
6320633941349,m,-2,1
6320633965278,m,-1,1
6320633989866,m,-1,1
6320634013005,m,-2,1
6320634037089,m,-2,1
6320634061164,m,-2,2
6320634085212,m,-1,0
6320634109630,m,-1,0
6320634133111,m,-3,1
6320634157327,m,-1,0
6320634181144,m,-2,1
6320634205057,m,-1,1
6320634229119,m,-1,1
6320634253261,m,-3,1
6320634493807,m,0,1
6320640685493,m,-1,1
6320640781512,m,-1,0
6320640877837,m,0,0
6320640973558,m,-1,1
6320640997354,m,0,1
6320641070457,m,-1,0
6320641093193,m,0,1
6320641117517,m,-1,0
6320641213404,m,0,1
6320641285510,m,0,1
6320641309219,m,-1,1
6320641381409,m,0,1
6320641405484,m,-1,0
6320641501680,m,-1,1
6320641525095,m,0,1
6320641621538,m,-1,1
6320641693390,m,0,1
6320641790061,m,0,1
6320641813105,m,-1,1
6320641861628,m,-1,1
6320641957727,m,-1,0
6320642101557,m,-1,0
6320642221497,m,-1,1
6320642245219,m,-1,0
6320642341466,m,-1,0
6320642485569,m,0,0
6320642509203,m,-1,1
6320642870161,m,-1,0
6320644526082,m,0,0
6320648173855,m,0,0
6320648197335,m,0,0
6320648485904,m,1,0
6320648677803,m,0,1
6320648701339,m,1,0
6320648989400,m,1,1
6320649253417,R,0,0
6320649685421,m,1,0
6320649709328,m,0,1
6320650165562,m,1,0
6320650309576,m,1,0
6320650333284,m,0,1
6320650429488,m,1,0
6320650765664,m,1,1
6320650933551,m,0,0
6320651005355,m,1,0
6320651029580,m,0,0
6320651053712,m,1,0
6320651197692,m,0,1
6320651365364,m,1,0
6320651389299,m,1,0
6320651557318,m,1,1
6320651701445,m,1,1
6320651893557,m,1,0
6320651917280,m,0,1
6320651941900,m,0,0
6320652061863,m,0,1
6320652205519,m,1,0
6320652229630,m,1,1
6320652373361,m,1,1
6320652637426,m,1,0
6320652661795,m,1,1
6320652805679,m,1,0
6320652829050,m,0,1
6320653261546,m,1,1
6320653285580,m,0,1
6320653525625,m,0,0
6320661326290,m,0,0
6320668072898,a,0,0
6320668261484,m,0,0
6320669149732,m,0,0
6320669200528,Wu,0,0
6320669413557,m,-1,0
6320669437415,m,-1,0
6320669533825,m,-1,0
6320669557741,m,-2,0
6320669629517,m,-1,0
6320669653231,m,-1,0
6320669677203,m,-1,0
6320669701376,m,-1,0
6320669725174,m,-1,0
6320669749211,m,-1,0
6320669773174,m,-1,0
6320669797536,m,-1,0
6320669820991,m,0,0
6320669845195,m,-1,0
6320669869353,m,-2,0
6320669942065,m,-1,0
6320669965593,m,-3,1
6320669989347,m,-1,0
6320670013253,m,-1,1
6320670037118,m,-2,0
6320670061460,m,-1,0
6320670085235,m,-2,1
6320670109328,m,-1,0
6320670133240,m,-1,0
6320670157121,m,-2,0
6320670181132,m,-2,0
6320670206975,m,-1,0
6320670229130,m,-1,1
6320670253050,m,-2,0
6320670277616,m,-2,1
6320670301152,m,-2,0
6320670325792,m,-1,0
6320670349198,m,-2,1
6320670373259,m,-2,0
6320670397556,m,-2,0
6320670421437,m,-1,1
6320670445246,m,-2,0
6320670469196,m,-2,0
6320670493282,m,-2,1
6320670517129,m,-1,0
6320670541535,m,-2,0
6320670565375,m,-3,1
6320670589188,m,-1,0
6320670613073,m,-3,1
6320670637430,m,-2,0
6320670661387,m,-2,0
6320670685097,m,-2,0
6320670710176,m,-3,1
6320670733338,m,-2,0
6320670757333,m,-3,0
6320670781202,m,-2,1
6320670805331,m,-3,0
6320670829315,m,-3,1
6320670853200,m,-3,0
6320670877262,m,-2,1
6320670901586,m,-3,0
6320670925294,m,-2,1
6320670949202,m,-3,0
6320670973336,m,-4,1
6320670997204,m,-2,0
6320671021149,m,-4,1
6320671045081,m,-2,0
6320671069309,m,-4,0
6320671093288,m,-3,1
6320671117120,m,-4,0
6320671141839,m,-3,1
6320671165251,m,-4,0
6320671190555,m,-3,1
6320671213388,m,-3,1
6320671237671,m,-4,0
6320671261266,m,-4,1
6320671285173,m,-3,0
6320671309178,m,-4,1
6320671333280,m,-4,0
6320671357453,m,-4,1
6320671381354,m,-3,0
6320671405485,m,-5,0
6320671429476,m,-3,1
6320671453733,m,-4,0
6320671477112,m,-5,1
6320671501528,m,-3,0
6320671525403,m,-5,1
6320671549609,m,-4,1
6320671573070,m,-4,0
6320671597160,m,-5,1
6320671621089,m,-4,1
6320671645182,m,-4,1
6320671669024,m,-5,0
6320671693350,m,-4,0
6320671717112,m,-5,1
6320671741305,m,-4,0
6320671765225,m,-5,1
6320671789414,m,-5,1
6320671813095,m,-5,0
6320671837108,m,-5,1
6320671861322,m,-5,1
6320671885401,m,-5,1
6320671909798,m,-5,1
6320671933083,m,-5,0
6320671957181,m,-6,0
6320671981213,m,-5,1
6320672005673,m,-5,1
6320672029308,m,-5,1
6320672054020,m,-6,0
6320672077562,m,-5,1
6320672101191,m,-6,1
6320672125096,m,-5,1
6320672149464,m,-6,1
6320672173028,m,-6,0
6320672197078,m,-6,1
6320672221071,m,-6,0
6320672245463,m,-6,1
6320672269385,m,-6,1
6320672293795,m,-6,1
6320672317215,m,-6,1
6320672341158,m,-6,1
6320672365153,m,-7,1
6320672389201,m,-7,0
6320672413092,m,-6,1
6320672437379,m,-7,1
6320672461078,m,-6,0
6320672485039,m,-7,1
6320672509130,m,-7,1
6320672533816,m,-6,1
6320672557587,m,-7,1
6320672581897,m,-7,1
6320672605225,m,-7,0
6320672629447,m,-6,1
6320672653298,m,-7,1
6320672677505,m,-7,1
6320672701038,m,-7,1
6320672725506,m,-7,0
6320672749142,m,-8,1
6320672773060,m,-7,1
6320672797102,m,-7,1
6320672821276,m,-7,0
6320672845129,m,-8,0
6320672869051,m,-7,1
6320672893350,m,-8,1
6320672917735,m,-7,1
6320672941102,m,-8,1
6320672965195,m,-7,0
6320672989452,m,-7,1
6320673013773,m,-7,1
6320673037775,m,-8,1
6320673061113,m,-8,0
6320673085239,m,-7,0
6320673109979,m,-8,1
6320673133233,m,-8,1
6320673158298,m,-8,1
6320673181386,m,-8,0
6320673205211,m,-7,1
6320673229133,m,-8,1
6320673253065,m,-7,1
6320673277261,m,-8,1
6320673301353,m,-8,0
6320673325066,m,-8,0
6320673349053,m,-8,1
6320673373350,m,-9,1
6320673397908,m,-8,1
6320673421088,m,-7,0
6320673445194,m,-9,1
6320673469470,m,-8,1
6320673493134,m,-8,0
6320673517047,m,-9,1
6320673541051,m,-8,1
6320673565177,m,-8,0
6320673589375,m,-8,0
6320673613074,m,-9,1
6320673637110,m,-9,0
6320673661438,m,-8,1
6320673685156,m,-8,1
6320673709029,m,-9,0
6320673733042,m,-9,1
6320673757580,m,-9,1
6320673781262,m,-8,0
6320673805129,m,-9,1
6320673829586,m,-9,0
6320673853064,m,-9,1
6320673877284,m,-8,0
6320673901116,m,-9,0
6320673925687,m,-10,0
6320673949210,m,-8,1
6320673974615,m,-9,0
6320673997766,m,-10,1
6320674021150,m,-9,0
6320674045333,m,-8,1
6320674069441,m,-10,0
6320674093371,m,-10,1
6320674117433,m,-8,1
6320674141337,m,-10,0
6320674165533,m,-10,1
6320674189264,m,-9,0
6320674213252,m,-9,0
6320674237252,m,-10,1
6320674261065,m,-9,0
6320674285502,m,-10,0
6320674309770,m,-9,0
6320674333132,m,-10,1
6320674358153,m,-10,0
6320674381099,m,-9,0
6320674405767,m,-10,0
6320674429032,m,-10,1
6320674453101,m,-9,0
6320674477337,m,-10,0
6320674501281,m,-10,1
6320674525590,m,-10,0
6320674549582,m,-10,0
6320674573526,m,-9,0
6320674597273,m,-11,1
6320674621120,m,-9,0
6320674645147,m,-10,0
6320674669272,m,-10,1
6320674693056,m,-10,0
6320674717062,m,-10,0
6320674741218,m,-10,0
6320674765504,m,-10,0
6320674789088,m,-10,1
6320674813098,m,-10,0
6320674837438,m,-10,0
6320674861296,m,-10,0
6320674885192,m,-10,0
6320674909005,m,-10,0
6320674933137,m,-10,0
6320674957391,m,-9,1
6320674981302,m,-11,0
6320675005094,m,-10,0
6320675029174,m,-9,0
6320675053089,m,-10,0
6320675077150,m,-10,0
6320675101246,m,-10,0
6320675126031,m,-10,0
6320675149211,m,-9,0
6320675173065,m,-10,0
6320675197508,m,-9,0
6320675221282,m,-10,0
6320675245971,m,-10,0
6320675269094,m,-9,0
6320675293085,m,-10,0
6320675317277,m,-10,0
6320675341230,m,-9,0
6320675365775,m,-10,0
6320675389070,m,-9,0
6320675413165,m,-9,0
6320675437166,m,-10,0
6320675461006,m,-9,0
6320675485478,m,-9,0
6320675509216,m,-9,0
6320675533130,m,-10,0
