t_ticks,kind,dx,dy
6254569555664,m,27,0
6254569579658,m,26,0
6254569603609,m,27,0
6254569628352,m,27,0
6254569651846,m,27,1
6254569675551,m,26,0
6254569699704,m,27,0
6254569723861,m,26,0
6254569747545,m,27,0
6254569771793,m,27,0
6254569795545,m,27,0
6254569819753,m,26,1
6254569843549,m,26,0
6254569867548,m,28,0
6254569891553,m,26,1
6254569939877,m,26,0
6254569963853,m,26,0
6254569988183,m,27,0
6254570011539,m,26,0
6254570035892,m,25,0
6254570059733,m,26,1
6254570084253,m,26,0
6254570108092,m,25,0
6254570133307,m,26,0
6254570155722,m,25,1
6254570179590,m,24,0
6254570203516,m,25,0
6254570227895,m,24,0
6254570252099,m,24,0
6254570275468,m,24,0
6254570299958,m,23,0
6254570323507,m,24,0
6254570347619,m,23,0
6254570371569,m,22,0
6254570395498,m,22,0
6254570419578,m,22,0
6254570443779,m,23,0
6254570467524,m,21,0
6254570491935,m,21,0
6254570516261,m,21,0
6254570540088,m,21,0
6254570563535,m,20,0
6254570587691,m,19,-1
6254570611809,m,20,0
6254570635689,m,19,-1
6254570659700,m,19,0
6254570683510,m,18,-1
6254570707754,m,18,0
6254570731838,m,18,-1
6254570755557,m,18,0
6254570779784,m,16,-1
6254570804136,m,18,0
6254570827871,m,16,0
6254570851782,m,15,0
6254570875539,m,16,-1
6254570899632,m,16,-1
6254570923681,m,15,0
6254570947832,m,14,-1
6254570972068,m,14,0
6254570995653,m,14,-1
6254571019781,m,14,-1
6254571043541,m,13,0
6254571067798,m,13,-1
6254571091993,m,12,0
6254571115560,m,13,-1
6254571139998,m,11,0
6254571163868,m,12,0
6254571188821,m,11,0
6254571211673,m,11,-1
6254571235713,m,11,0
6254571259546,m,9,0
6254571283559,m,11,-1
6254571308572,m,8,0
6254571331647,m,10,-1
6254571355542,m,9,0
6254571379484,m,9,0
6254571403591,m,7,0
6254571427580,m,9,-1
6254571451610,m,7,0
6254571475588,m,8,0
6254571499660,m,7,0
6254571523805,m,6,0
6254571547595,m,7,0
6254571572109,m,6,0
6254571595810,m,6,0
6254571620044,m,6,-1
6254571643518,m,5,0
6254571667651,m,5,0
6254571692022,m,5,0
6254571715962,m,5,0
6254571739533,m,4,0
6254571763676,m,5,0
6254571787568,m,3,0
6254571811543,m,4,0
6254571835686,m,4,0
6254571859833,m,3,0
6254571884647,m,3,0
6254571907843,m,3,0
6254571932335,m,3,0
6254571955518,m,2,1
6254571979970,m,3,0
6254572003722,m,2,0
6254572027559,m,2,0
6254572051574,m,2,1
6254572075822,m,1,0
6254572100076,m,2,0
6254572123952,m,2,1
6254572148032,m,1,0
6254572171916,m,2,0
6254572195453,m,0,1
6254572219619,m,1,0
6254572243803,m,1,0
6254572267606,m,1,0
6254572291652,m,1,0
6254572315707,m,1,0
6254572340802,m,1,1
6254572363557,m,1,0
6254572483978,m,0,1
6254572507637,m,1,0
6254572531577,m,0,1
6254572676669,m,1,0
6254572700662,m,1,1
6254572819807,m,1,0
6254573035994,m,1,1
6254573059628,m,1,0
6254573227833,m,1,0
6254573253940,m,0,0
6254573395636,m,1,0
6254573420328,m,1,0
6254573540908,m,1,0
6254573563571,m,1,0
6254573587708,m,1,0
6254573684457,m,1,0
6254573707561,m,1,0
6254573804299,m,0,0
6254573827803,m,2,0
6254573830547,Au,0,0
6254573947906,m,1,-1
6254574019844,m,1,0
6254574043723,m,1,-1
6254574116028,m,1,0
6254574212175,m,1,-1
6254574283938,m,0,-1
6254574358361,m,1,0
6254574379692,m,1,-1
6254574427863,m,1,-1
6254574596068,m,1,-1
6254574620069,m,0,-1
6254574716006,m,1,0
6254574811851,m,0,-1
6254574835669,m,1,-1
6254575172456,m,0,-1
6254575412307,m,1,0
6254575771899,m,0,0
6254577019908,m,0,0
6254577067783,m,-1,0
6254577163904,m,-2,0
6254577260236,m,-2,0
6254577283618,m,-1,0
6254577355919,m,0,0
6254577379654,m,-2,0
6254577403717,m,-1,0
6254577427671,m,-2,0
6254577451578,m,-1,0
6254577475715,m,-1,0
6254577500534,m,0,1
6254577523644,m,-2,0
6254577547809,m,-1,0
6254577571525,m,-2,1
6254577595592,m,-2,0
6254577619704,m,0,0
6254577643559,m,-2,0
6254577667551,m,-2,1
6254577691995,m,-2,0
6254577715709,m,-1,0
6254577740111,m,-2,1
6254577763560,m,-2,0
6254577787529,m,-2,0
6254577811869,m,-1,1
6254577835569,m,-3,0
6254577859595,m,-2,0
6254577883682,m,-2,0
6254577907840,m,-2,1
6254577931634,m,-2,0
6254577955667,m,-3,0
6254577979841,m,-1,0
6254578003981,m,-3,0
6254578027714,m,-2,1
6254578051748,m,-2,0
6254578075605,m,-2,1
6254578100031,m,-2,0
6254578123511,m,-2,0
6254578147554,m,-2,1
6254578171682,m,-3,1
6254578195543,m,-2,0
6254578220668,m,-2,0
6254578243825,m,-2,1
6254578267557,m,-2,1
6254578291866,m,-1,0
6254578316338,m,-2,1
6254578340252,m,-3,0
6254578363649,m,-2,0
6254578387526,m,-1,1
6254578411898,m,-2,1
6254578435827,m,-1,0
6254578459557,m,-2,1
6254578483626,m,-1,0
6254578507582,m,-1,1
6254578531580,m,-2,1
6254578555812,m,-1,0
6254578579738,m,-2,1
6254578603674,m,-1,1
6254578628104,m,0,0
6254578651984,m,-1,0
6254578675569,m,-1,0
6254578699736,m,-1,1
6254578723798,m,-1,0
6254578747566,m,0,1
6254578771565,m,-1,0
6254578795820,m,-1,1
6254578844386,m,-1,1
6254579036544,m,0,1
6254579060181,m,0,1
6254579371970,L,0,0
6254580116119,m,0,0
6254580379862,m,0,0
6254580403650,m,1,0
6254580572532,m,1,0
6254580595629,m,1,0
6254580598612,d,0,0
6254580619706,m,1,0
6254580739896,m,1,1
6254580787631,m,1,0
6254580908013,m,0,0
6254581003695,m,1,0
6254581315939,m,0,0
6254581892118,Lu,0,0
6254582035905,m,0,0
6254582084027,m,0,1
6254582180096,m,0,0
6254582347967,m,-1,1
6254582371629,m,-1,0
6254582468012,m,0,1
6254582707883,m,-1,0
6254583572413,m,0,1
6254583595908,m,0,0
6254583742903,Du,0,0
6254583764261,m,1,0
6254583859986,m,1,0
6254586668553,m,0,0
6254586691690,m,0,1
6254586787898,m,-1,0
6254586811792,m,-1,1
6254586860363,m,-1,0
6254586883545,L,0,0
6254586883545,m,0,1
6254586956288,m,-1,0
6254586979935,m,-1,0
6254587003588,m,-1,0
6254587027548,m,0,1
6254587052142,m,0,0
6254587099961,m,-1,1
6254587147908,m,-1,0
6254587315818,m,-1,1
6254587483950,m,-1,1
6254587606861,a,0,0
6254587652086,m,-1,1
6254587820456,m,0,1
6254587940031,m,0,1
6254588035961,m,0,0
6254588059682,m,1,1
6254588155927,m,1,1
6254588203646,m,0,1
6254588324121,m,1,0
6254588420137,m,1,1
6254588443717,m,0,1
6254588588212,m,1,0
6254589571849,Lu,0,0
6254590364008,m,1,0
6254590387961,m,1,0
6254590436074,m,1,0
6254590459544,m,1,0
6254590483695,m,1,0
6254590557433,m,1,0
6254590579862,m,2,0
6254590604151,m,1,0
6254590627700,m,2,0
6254590651954,m,1,0
6254590675583,m,1,0
6254590699731,m,1,0
6254590724029,m,2,0
6254590747817,m,2,0
6254590771758,m,2,0
6254590795692,m,2,0
6254590819884,m,2,0
6254590843582,m,2,0
6254590867730,m,2,0
6254590891729,m,3,0
6254590915811,m,3,0
6254590939689,m,2,0
6254590963893,m,3,0
6254590987770,m,2,0
6254591011931,m,4,0
6254591036011,m,3,0
6254591059619,m,3,0
6254591083865,m,4,0
6254591107773,m,3,0
6254591131942,m,4,0
6254591155911,m,3,0
6254591179840,m,4,0
6254591203777,m,4,0
6254591227544,m,3,0
6254591251655,m,4,0
6254591275745,m,3,0
6254591299804,m,5,0
6254591323676,m,3,0
6254591347887,m,5,0
6254591372016,m,3,0
6254591395590,m,4,0
6254591419832,m,3,0
6254591443799,m,5,0
6254591467585,m,3,-1
6254591491706,m,4,0
6254591515979,m,3,0
6254591539558,m,3,0
6254591564122,m,3,-1
6254591587595,m,4,0
6254591611593,m,2,0
6254591635659,m,4,0
6254591659523,m,2,0
6254591683987,m,3,-1
6254591708117,m,3,0
6254591731469,m,2,0
6254591755558,m,3,0
6254591779576,m,2,0
6254591803535,m,2,0
6254591827578,m,2,-1
6254591851748,m,2,0
6254591875532,m,2,0
6254591879372,Au,0,0
6254591899960,m,1,0
6254591923974,m,2,0
6254591947860,m,1,0
6254591971553,m,2,0
6254591995610,m,1,0
6254592067826,m,1,0
6254592091994,m,2,-1
6254592116606,m,1,0
6254592164231,m,1,0
6254592645064,m,0,0
6254592667896,m,-1,0
6254592741160,m,-1,0
6254592763677,m,-2,0
6254592788098,m,-1,0
6254592812073,m,-1,0
6254592836010,m,-1,0
6254592859646,m,-2,0
6254592884460,m,-2,0
6254592907678,m,-1,0
6254592931687,m,-2,0
6254592955686,m,-2,0
6254592979713,m,-2,0
6254593003670,m,-2,0
6254593027608,m,-2,0
6254593051900,m,-3,0
6254593075623,m,-1,0
6254593099542,m,-3,0
6254593123960,m,-3,0
6254593147952,m,-2,0
6254593171712,m,-3,0
6254593195690,m,-2,0
6254593220189,m,-3,0
6254593243587,m,-3,0
6254593267559,m,-2,0
6254593292171,m,-3,0
6254593315675,m,-3,0
6254593339682,m,-2,0
6254593364351,m,-3,0
6254593388000,m,-2,0
6254593411599,m,-3,0
6254593435744,m,-3,0
6254593438568,d,0,0
6254593460047,m,-2,1
6254593484032,m,-3,0
6254593507725,m,-3,0
6254593531960,m,-1,0
6254593555771,m,-3,0
6254593579951,m,-3,1
6254593603980,m,-1,0
6254593627852,m,-2,0
6254593651705,m,-3,1
6254593675640,m,-1,0
6254593699857,m,-2,0
6254593723785,m,-2,1
6254593747928,m,-2,0
6254593772174,m,-1,0
6254593796713,m,-2,1
6254593820008,m,-1,0
6254593843908,m,-2,0
6254593867697,m,-1,0
6254593891860,m,-1,1
6254593915682,m,-1,0
6254593939580,m,-1,0
6254593963652,m,-1,1
6254593987907,m,-1,0
6254594011610,m,-1,0
6254594084226,m,-2,0
6254594108800,m,-1,1
6254594180010,m,-1,0
6254594251879,m,-2,1
6254594275627,m,-1,1
6254594299895,m,-1,0
6254594348876,m,-1,1
6254594443940,m,0,0
6254594756112,m,-1,1
6254594924102,m,-1,0
6254594947833,m,0,1
6254595428530,m,-1,0
6254595500033,m,-1,0
6254595620834,m,-1,0
6254595788109,m,-1,0
6254595934852,Du,0,0
6254596003883,m,-1,0
6254596028423,m,0,0
6254596268140,m,-1,0
6254596292059,m,-1,0
6254596484284,L,0,0
6254596700243,m,-1,0
6254598307993,m,0,1
6254598404004,m,0,0
6254598500305,m,0,1
6254598523773,m,0,1
6254598620157,m,0,1
6254598643803,m,0,1
6254598692101,m,0,1
6254598740052,m,1,1
6254598787941,m,0,1
6254598863438,C2,0,0
6254598955860,m,1,1
6254598979631,m,0,1
6254599003683,m,0,1
6254599027653,m,1,0
6254599099880,m,0,1
6254599123642,m,1,1
6254599147776,m,0,1
6254599171879,m,1,0
6254599196044,m,0,1
6254599267932,m,1,0
6254599318721,d,0,0
6254599340025,m,1,1
6254599363816,m,0,1
6254599411999,m,0,1
6254599484148,m,1,0
6254599507826,m,0,1
6254599531982,m,1,1
6254599558727,W2,0,0
6254599627946,m,0,1
6254599651754,m,0,0
6254599748013,m,0,1
6254599820460,m,0,0
6254599892000,m,0,1
6254599915880,m,0,1
6254600035937,m,0,1
6254600107944,Lu,0,0
6254600131913,m,0,2
6254600155836,m,0,1
6254600252010,m,0,1
6254600324083,m,0,1
6254600347801,m,0,1
6254600420891,m,0,1
6254600444056,m,0,1
6254600467909,m,-1,0
6254600491789,m,0,1
6254600516080,m,0,1
6254600539930,m,-1,0
6254600587935,m,-1,1
6254600636051,m,-1,0
6254600779913,m,-2,2
6254600804522,m,0,1
6254600827697,m,-1,0
6254600851692,m,-1,1
6254600948031,m,-2,2
6254600972253,m,-1,0
6254601043562,m,-1,1
6254601068494,m,-1,0
6254601091909,m,-1,1
6254601115729,m,0,1
6254601139899,m,-1,0
6254601164640,m,-1,1
6254601187781,m,-1,1
6254601211768,m,-1,0
6254601235955,m,-1,1
6254601259817,m,0,1
6254601283767,m,-1,1
6254601308559,m,0,0
6254601332148,m,-1,1
6254601356016,m,-1,1
6254601379965,m,-1,0
6254601403855,m,-1,1
6254601427864,m,-1,1
6254601452753,m,-1,1
6254601475865,m,-1,2
6254601499625,m,-1,0
6254601524085,m,-1,1
6254601574809,Du,0,0
6254601595884,m,-1,1
6254601620041,m,-3,3
6254601644631,m,-1,1
6254601668133,m,0,1
6254601691852,m,-1,0
6254601763994,m,-1,1
6254601787779,m,-2,2
6254601811902,m,-1,1
6254601835978,m,-1,1
6254601859668,m,0,1
6254601883727,m,-1,1
6254601955886,m,0,0
6254601979687,m,-1,2
6254602027915,m,0,1
6254602052784,m,0,1
6254602124772,m,-1,0
6254602147753,m,0,2
6254602316681,m,0,1
6254602388406,m,1,0
6254602411830,m,2,1
6254602435657,m,1,0
6254602508364,m,1,0
6254602531948,m,3,0
6254602556060,m,0,0
6254602579772,m,1,0
6254602603665,m,2,0
6254602627689,m,1,0
6254602651732,m,2,0
6254602675956,m,1,0
6254602699619,m,1,0
6254602724051,m,2,0
6254602748451,m,2,0
6254602771780,m,2,0
6254602795697,m,1,0
6254602819753,m,2,0
6254602844022,m,2,-1
6254602867728,m,2,0
6254602891911,m,1,-1
6254602915836,m,2,-1
6254602941017,m,3,-1
6254602964080,m,1,-1
6254602987670,m,2,-1
6254603011889,m,3,-1
6254603035763,m,2,0
6254603059773,m,1,-1
6254603083676,m,2,-1
6254603108009,m,2,-1
6254603131580,m,2,-1
6254603155946,m,1,-2
6254603179784,m,2,-1
6254603204088,m,2,-1
6254603227868,m,2,-1
6254603251781,m,1,-2
6254603275850,m,2,-1
6254603300190,m,1,-2
6254603323913,m,2,-1
6254603347795,m,1,-1
6254603371706,m,1,-2
6254603395821,m,2,-2
6254603419829,m,1,-1
6254603443776,m,2,-2
6254603467781,m,1,-2
6254603492055,m,0,-2
6254603515702,m,1,-1
6254603539970,m,1,-2
6254603563597,m,1,-3
6254603588177,m,1,-2
6254603611755,m,1,-1
6254603635932,m,0,-2
6254603660322,m,1,-2
6254603683826,m,0,-2
6254603708069,m,1,-2
6254603732371,m,0,-2
6254603756192,m,0,-3
6254603779913,m,0,-1
6254603803787,m,0,-2
6254603827579,m,0,-3
6254603851648,m,0,-1
6254603854496,C2u,0,0
6254603854496,W2u,0,0
6254603875654,m,0,-3
6254603899778,m,0,-2
6254603923666,m,0,-2
6254603947847,m,-1,-2
6254603971701,m,-1,-2
6254603995846,m,-1,-3
6254604019698,m,-1,-1
6254604046282,m,-2,-3
6254604068638,m,-1,-2
6254604091575,m,-1,-2
6254604115881,m,-2,-2
6254604139738,m,-2,-2
6254604163806,m,-2,-2
6254604187688,m,-2,-2
6254604212062,m,-3,-3
6254604235820,m,-1,-2
6254604259801,m,-3,-1
6254604284126,m,-4,-3
6254604308493,m,-2,-2
6254604331615,m,-4,-1
6254604355847,m,-2,-2
6254604379537,m,-4,-3
6254604403823,m,-4,-2
6254604428582,m,-4,-1
6254604451848,m,-4,-2
6254604475829,m,-4,-2
6254604499886,m,-5,-2
6254604523921,m,-4,-1
6254604547734,m,-5,-2
6254604571682,m,-5,-2
6254604595710,m,-4,-2
6254604620060,m,-6,-1
6254604644718,m,-6,-2
6254604669236,m,-5,-1
6254604691917,m,-6,-2
6254604715986,m,-6,-1
6254604740306,m,-6,-1
6254604764344,m,-6,-2
6254604787753,m,-7,-1
6254604811716,m,-6,-2
6254604835874,m,-7,-1
6254604859831,m,-7,-1
6254604884698,m,-7,-1
6254604907810,m,-8,-1
6254604931778,m,-7,-1
6254604955830,m,-8,-1
6254604979933,m,-8,-1
6254605004540,m,-8,-1
6254605028695,m,-7,0
6254605051987,m,-9,-1
6254605076116,m,-8,-1
6254605100072,m,-7,0
6254605123819,m,-8,-1
6254605147856,m,-9,-1
6254605171865,m,-8,-1
6254605195874,m,-9,0
6254605220124,m,-8,0
6254605244145,m,-8,-1
6254605267944,m,-9,0
6254605291899,m,-8,-1
6254605315637,m,-9,0
6254605339956,m,-8,0
6254605363861,m,-8,0
6254605387722,m,-9,0
6254605411687,m,-8,0
6254605435921,m,-8,0
6254605460051,m,-8,0
6254605484111,m,-8,0
6254605507761,m,-8,0
6254605531974,m,-8,0
6254605555729,m,-8,0
6254605579812,m,-8,1
6254605603812,m,-7,1
6254605627670,m,-8,1
6254605651992,m,-8,0
6254605676389,m,-7,1
6254605699946,m,-7,1
6254605724856,m,-7,1
6254605747713,m,-7,0
6254605771541,m,-7,1
6254605795771,m,-7,2
6254605819861,m,-7,1
6254605843583,m,-6,1
6254605868058,m,-6,2
6254605891906,m,-7,0
6254605916108,m,-6,2
6254605939467,m,-6,1
6254605963468,m,-6,2
6254605987912,m,-6,1
6254606011583,m,-6,1
6254606035661,m,-6,2
6254606059593,m,-5,1
6254606083730,m,-5,2
6254606108252,m,-6,2
6254606131615,m,-4,0
6254606155836,m,-5,2
6254606179543,m,-5,2
6254606203635,m,-4,2
6254606227832,m,-4,1
6254606251591,m,-5,1
6254606275957,m,-4,2
6254606299526,m,-4,1
6254606323711,m,-4,2
6254606347784,m,-3,1
6254606371534,m,-4,1
6254606395686,m,-3,2
6254606419768,m,-4,2
6254606443562,m,-3,1
6254606467925,m,-3,1
6254606491518,m,-3,2
6254606515536,m,-2,1
6254606540517,m,-3,2
6254606564071,m,-3,1
6254606587567,m,-2,1
6254606611671,m,-2,1
6254606635556,m,-2,2
6254606660258,m,-2,1
6254606683620,m,-1,2
6254606707641,m,-2,1
6254606731821,m,-2,0
6254606755635,m,-1,2
6254606804147,m,-1,1
6254606827804,m,-1,1
6254606852120,m,-1,1
6254606875862,m,-1,2
6254606899530,m,-1,0
6254606947963,m,-1,1
6254606972033,m,-1,3
6254606995933,m,0,1
6254607044023,m,0,1
6254607068075,m,-1,1
6254607139863,m,0,0
6254607163767,m,0,2
6254607236349,m,0,1
6254607259832,m,0,2
6254607356012,m,0,2
6254607379573,m,0,0
6254607476283,m,0,0
6254607499743,m,0,1
6254607596036,m,1,0
6254607763893,m,1,1
6254607787613,m,1,0
6254607884431,m,1,0
6254608004358,m,1,0
6254608100407,m,1,0
6254608268645,m,1,0
6254608292094,m,0,-1
6254608364397,m,1,0
6254608388130,m,1,0
6254608459940,m,1,-1
6254608484161,m,1,-2
6254608507452,m,1,0
6254608579865,m,1,-1
6254608603506,m,1,-2
6254608627823,m,0,-1
6254608651784,m,1,0
6254608676104,m,1,-1
6254608700020,m,1,0
6254608723717,m,1,-1
6254608747653,m,1,-1
6254608771720,m,1,-1
6254608795820,m,0,-1
6254608819438,m,1,-1
6254608843900,m,0,-1
6254608867914,m,1,0
6254608892369,m,1,-1
6254608916292,m,1,-1
6254608939588,m,1,-1
6254608963787,m,1,-1
6254608987565,m,1,-1
6254609011581,m,1,0
6254609035612,m,0,-1
6254609059708,m,1,-1
6254609083635,m,1,0
6254609107556,m,1,-1
6254609131665,m,1,-1
6254609156114,m,1,-1
6254609179571,m,2,-1
6254609203731,m,0,-1
6254609253209,m,1,-1
6254609275789,m,1,-1
6254609299843,m,1,0
6254609324056,m,1,0
6254609348521,m,1,-1
6254609371764,m,2,-1
6254609395529,m,0,-1
6254609419567,m,1,-1
6254609443841,m,1,-1
6254609468324,m,1,0
6254609491684,m,1,-1
6254609515685,m,1,-1
6254609540042,m,1,0
6254609563481,m,1,0
6254609588143,m,0,-1
6254609611588,m,1,0
6254609635587,m,1,-1
6254609659788,m,1,0
6254609684665,m,1,-1
6254609708519,m,1,0
6254609731673,m,0,-1
6254609755777,m,1,0
6254609804024,m,1,-1
6254609828117,m,1,-1
6254609924803,m,1,-1
6254609947995,m,1,0
6254610043947,m,1,0
6254610067543,m,1,-1
6254610164702,m,1,-1
6254610283989,m,1,0
6254610331884,m,0,-1
6254612756288,m,0,0
6254612900612,m,-1,0
6254613019910,m,-1,0
6254613211927,m,-1,0
6254613236430,m,-1,0
6254613404061,m,-1,0
6254613884072,m,-1,0
6254620028289,m,0,1
6254620412046,m,0,0
6254620435887,m,-1,1
6254620460016,m,-1,0
6254620483988,m,-1,0
6254620507620,m,-1,0
6254620531898,m,-2,0
6254620556091,m,-1,0
6254620580130,m,-1,1
6254620603684,m,-2,0
6254620627682,m,-2,1
6254620651688,m,-2,0
6254620675734,m,-3,0
6254620700270,m,-3,1
6254620723726,m,-3,0
6254620747810,m,-3,1
6254620772063,m,-3,0
6254620796445,m,-5,0
6254620819641,m,-4,1
6254620843814,m,-4,0
6254620867843,m,-5,0
6254620891979,m,-5,0
6254620916077,m,-5,1
6254620939734,m,-6,0
6254620963767,m,-7,0
6254620987619,m,-7,0
6254621011673,m,-7,0
6254621035847,m,-7,1
6254621059684,m,-8,0
6254621083874,m,-9,0
6254621107628,m,-10,0
6254621131641,m,-8,0
6254621155948,m,-11,0
6254621179600,m,-10,0
6254621203603,m,-12,0
6254621227717,m,-11,0
6254621251997,m,-12,0
6254621275841,m,-14,0
6254621299614,m,-13,0
6254621323601,m,-14,0
6254621347855,m,-14,0
6254621372918,m,-15,0
6254621395857,m,-15,0
6254621419875,m,-17,0
6254621443683,m,-17,0
6254621467849,m,-17,0
6254621491650,m,-18,0
6254621539700,m,-19,0
6254621564156,m,-19,0
6254621588424,m,-20,0
6254621611635,m,-20,-1
6254621635573,m,-21,0
6254621659857,m,-23,-1
6254621683687,m,-22,-1
6254621707697,m,-24,0
6254621731610,m,-23,-1
6254621755671,m,-26,0
6254621779816,m,-24,-1
6254621803738,m,-26,-1
6254621827549,m,-27,0
6254621851968,m,-27,-1
6254621875816,m,-27,-1
6254621899584,m,-28,-1
6254621923943,m,-29,0
6254621947879,m,-29,-1
6254621971619,m,-29,-1
6254621995582,m,-31,-1
6254622019804,m,-30,-1
6254622043698,m,-30,0
6254622067797,m,-32,-1
6254622091758,m,-31,-1
6254622115892,m,-32,-1
6254622139726,m,-32,-1
6254622163749,m,-33,-1
6254622187872,m,-33,-1
6254622212006,m,-32,-1
6254622235691,m,-33,0
6254622259898,m,-34,-1
6254622283713,m,-33,-1
6254622307545,m,-33,-2
6254622331801,m,-33,0
6254622358361,m,-34,-1
6254622379530,m,-33,-1
6254622403634,m,-33,0
6254622427764,m,-33,-1
6254622451652,m,-34,0
6254622475750,m,-32,0
6254622499591,m,-33,0
6254622523734,m,-33,0
6254622547466,m,-31,-1
6254622572150,m,-32,0
6254622595931,m,-31,0
6254622620083,m,-32,0
6254622643706,m,-31,0
6254622667942,m,-31,0
6254622691604,m,-30,0
6254622715686,m,-31,0
6254622739730,m,-30,0
6254622763689,m,-30,0
6254622787596,m,-29,0
6254622811961,m,-29,0
6254622835767,m,-29,0
6254622861576,m,-29,1
6254622884114,m,-28,1
6254622907558,m,-28,1
6254622931633,m,-27,1
6254622955603,m,-26,0
6254622979602,m,-27,2
6254623004069,m,-26,1
6254623027811,m,-25,0
6254623051598,m,-25,1
6254623075656,m,-24,1
6254623099855,m,-24,2
6254623123626,m,-23,1
6254623147653,m,-23,1
6254623173925,m,-23,1
6254623195720,m,-22,1
6254623219541,m,-21,1
6254623243797,m,-20,1
6254623267776,m,-20,2
6254623291607,m,-19,1
6254623315708,m,-19,1
6254623339812,m,-18,1
6254623364269,m,-17,1
6254623387630,m,-16,2
6254623411927,m,-16,1
6254623436157,m,-15,1
6254623459609,m,-14,1
6254623483821,m,-13,1
6254623510257,m,-12,1
6254623531636,m,-13,1
6254623556032,m,-11,2
6254623579807,m,-10,1
6254623604094,m,-9,1
6254623627755,m,-10,0
6254623652303,m,-8,1
6254623675740,m,-8,1
6254623700059,m,-6,2
6254623723698,m,-6,1
6254623747843,m,-5,0
6254623772183,m,-4,2
6254623795613,m,-5,0
6254623820272,m,-2,0
6254623843506,m,-3,1
6254623867621,m,-2,1
6254623891663,m,-2,1
6254623915633,m,0,0
6254623963891,m,-1,0
6254623987943,m,0,1
6254624060590,L,0,0
6254624107606,m,0,1
6254624132509,m,0,0
6254624155735,m,0,1
6254624228077,m,1,1
6254624251573,m,3,0
6254624275686,m,1,1
6254624299577,m,2,0
6254624323573,m,0,1
6254624347676,m,2,0
6254624371916,m,2,1
6254624395474,m,2,0
6254624419885,m,2,1
6254624443795,m,2,0
6254624467584,m,2,1
6254624492114,m,3,0
6254624515745,m,3,0
6254624539791,m,3,1
6254624563847,m,2,0
6254624588033,m,3,0
6254624611904,m,2,0
6254624635615,m,4,1
6254624659549,m,3,0
6254624683566,m,3,0
6254624707590,m,4,0
6254624731542,m,2,0
6254624756042,m,3,0
6254624779597,m,3,0
6254624803694,m,3,0
6254624827994,m,3,0
6254624852259,m,2,0
6254624875870,m,3,0
6254624900060,m,2,0
6254624924105,m,3,0
6254624947586,m,2,0
6254624971526,m,2,0
6254624995824,m,2,0
6254625019733,m,2,0
6254625043560,m,2,0
6254625067543,m,1,0
6254625091749,m,2,0
6254625115697,m,1,0
6254625139593,m,1,0
6254625163973,m,2,0
6254625236500,m,1,0
6254625259576,m,1,0
6254625379997,m,1,0
6254625403579,m,1,0
6254626675945,m,1,0
6254626771592,m,1,0
6254626795775,m,1,0
6254626819573,Lu,0,0
6254627012042,m,1,0
6254627108165,m,0,0
6254627131652,m,1,0
6254627252085,m,1,0
6254627276126,m,1,0
6254627348203,m,0,0
6254627372838,m,1,0
6254627396355,m,1,0
6254627443687,m,1,0
6254627612004,m,1,0
6254627636935,m,2,0
6254627659690,m,0,0
6254627683643,m,1,0
6254627707604,m,1,0
6254627731558,m,1,0
6254627755609,m,1,0
6254627779519,m,0,0
6254627803826,m,1,0
6254627827709,m,1,0
6254627851571,m,1,1
6254627875979,m,1,0
6254627900034,m,2,1
6254627923554,m,1,0
6254627947929,m,1,0
6254627971532,m,2,1
6254627995502,m,1,1
6254628019683,m,2,0
6254628043651,m,2,0
6254628067605,m,2,1
6254628091587,m,2,0
6254628115646,m,2,0
6254628139547,m,2,1
6254628163977,m,3,0
6254628187911,m,2,1
6254628211999,m,2,0
6254628235569,m,3,0
6254628260864,m,3,0
6254628283682,m,2,0
6254628307716,m,3,0
6254628332048,m,2,0
6254628355580,m,4,0
6254628380142,m,3,0
6254628403627,m,2,0
6254628428044,m,4,0
6254628451850,m,2,0
6254628475932,m,4,0
6254628500039,m,3,0
6254628524329,m,3,0
6254628547750,m,3,0
6254628571586,m,4,0
6254628595924,m,3,0
6254628619912,m,4,0
6254628643608,m,3,0
6254628667783,m,4,0
6254628691590,m,3,0
6254628716076,m,4,0
6254628739572,m,3,0
6254628763597,m,4,0
6254628787568,m,3,0
6254628811798,m,5,0
6254628835608,m,3,0
6254628859769,m,4,0
6254628884199,m,3,0
6254628907552,m,4,0
6254628931786,m,4,0
6254628956364,m,4,0
6254628979569,m,3,0
6254629003660,m,4,0
6254629027877,m,3,0
6254629052096,m,5,0
6254629076029,m,3,0
6254629099901,m,4,0
6254629123841,m,3,0
6254629147591,m,4,0
6254629171888,m,3,-1
6254629195703,m,4,0
6254629219554,m,3,0
6254629243582,m,4,-1
6254629268096,m,3,0
6254629291684,m,4,0
6254629315794,m,3,-1
6254629339859,m,4,0
6254629363609,m,3,0
6254629387593,m,3,-1
6254629412080,m,3,0
6254629435627,m,4,0
6254629459595,m,2,-1
6254629483583,m,4,0
6254629507856,m,2,0
6254629533035,m,4,-1
6254629555642,m,3,0
6254629579887,m,2,0
6254629603627,m,4,0
6254629627778,m,2,0
6254629651813,m,3,0
6254629676114,m,3,0
6254629699532,m,2,0
6254629723643,m,3,0
6254629749395,m,2,0
6254629772350,m,3,-1
6254629795634,m,2,0
6254629819774,m,2,0
6254629843824,m,3,0
6254629867649,m,2,0
6254629893129,m,2,0
